
欧歌分享,#genre#
CCTV文化精品,http://dassby.qqff.top:99/live/文化精品/index.m3u8
CCTV-NEWS,http://120.192.226.35:8009/hls/16/index.m3u8#http://183.11.239.36:808/hls/34/index.m3u8
CCTV法语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d041d0&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2416&tk=b53028476470#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8129&tk=e503191f8e20#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4843&tk=a0c4f6cfaba3#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3517&tk=e640d0a1bf70#http://tvbox6.icu/tv/migu.php?id=cgtnf
CCTV-央视高网,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
CCTVNEWS,http://123.138.22.30:9901/tsfile/live/0016_1.m3u8#http://123.138.22.30:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0016_1.m3u8#http://58.19.43.46:9901/tsfile/live/1002_1.m3u8#http://111.160.17.2:59901/tsfile/live/0001_19.m3u8#http://113.57.20.158:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.36.148.115:59901/tsfile/live/1002_1.m3u8#http://113.57.20.158:9901/tsfile/live/1002_1.m3u8
CCTVnews,http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
CCTV中视购物,http://58.221.214.82:9901/tsfile/live/0013_2.m3u8
CCTV兵器,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8
CCTVCCTN-国际,http://111.14.181.15:9901/tsfile/live/0017_1.m3u8
CCTV★移动传媒,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
CCTV+2,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8
CCTV+1,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV-少儿,http://120.192.226.35:8009/hls/14/index.m3u8
CCTV NEWS,http://111.160.17.2:59901/tsfile/live/0001_19.m3u8?key=txiptv&playlive=1&authid=0
CCTV1050,http://nas.suntao.online:35455/itv/5000000004000012827.m3u8?cdn=bestzb
CCTV1150,http://nas.suntao.online:35455/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV1250,http://nas.suntao.online:35455/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV1350,http://nas.suntao.online:35455/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV1450,http://nas.suntao.online:35455/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV1550,http://nas.suntao.online:35455/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
卫视频道,#genre#
安多卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
安徽卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8#https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv#http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8#http://live.mastvnet.com:800/4rlff1m/live.m3u8#http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8#http://live.mastvnet.com:800/4rlff1m/a/live.m3u8#https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8#http://219.137.203.101:8081/hls/22/index.m3u8
澳亚卫视台,http://8.138.7.223/tv/gdmzyd.php?id=5
北京卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卫视4K超高清,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1745265611&sign=6a302073e9e3daf51680a04dc0076b1d#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1745352013&sign=48cf5667f38be12a4ca77d883d3e2108
兵团卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
东方卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
东南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
东南卫视x,http://tvbox6.icu/tv/migu.php?id=dnws
东森美洲卫视,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354#http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixtv_hd#http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA#http://cdn.132.us.kg/live/fhzw/stream.m3u8#http://php.jdshipin.com/TVOD/iptv.php?id=fhzw#http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0#http://122.152.202.33/s/81a8a44f/index.m3u8?id=15#http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd#https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd#http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv#https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8#http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$LR•IPV4『线路1』#http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』#http://cdn.132.us.kg/live/fhzw/stream.m3u8$LR•IPV4『线路4』#https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$LR•IPV4『线路5』#http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$LR•IPV4『线路6』
凤凰卫视电影,http://211.67.191.23/hls/fhdy/index.m3u8
凤凰卫视中文,http://211.67.191.23/hls/fhzw/index.m3u8
凤凰卫视资讯,http://211.67.191.23/hls/fhzx/index.m3u8
凤凰中文卫视,http://108.181.20.197/livehttpplay?channel_id=30014
甘肃卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
广东卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
贵州卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
海南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
河北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8#http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
黑龙江卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
湖北卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
湖南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视，,http://111.160.17.2:59901/tsfile/live/0001_50.m3u8?key=txiptv&playlive=1&authid=0
华藏卫视（净空老法师）,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
吉林延边卫视,http://183.11.239.36:808/hls/15/index.m3u8
江苏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
江西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
金鹰卡通卫视,http://112.6.197.24:9921/hls/24/index.m3u8
康巴卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
莲花卫视,http://tvbox6.icu/tv/amlh.m3u8#http://php.jdshipin.com:8880/amlh.php#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4495&tk=e640d0a1bf70
辽宁卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
龙江卫视,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
旅游卫视,http://111.48.34.237/PLTV/88888888/224/3221229794/1.m3u8#http://111.48.34.237/PLTV/88888888/224/3221230141/1.m3u8#http://120.192.226.35:8009/hls/57/index.m3u8#http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0#http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880#https://stream1.freetv.fun/nei-meng-gu-meng-yu-wei-shi-1.m3u8
内蒙古卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
宁夏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8#http://124.116.183.146:9901/tsfile/live/1004_1.m3u8#http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8#http://112.46.85.60:8009/hls/27/index.m3u8#http://www.xzbn.site:35455/itv/1000000005000266003.m3u8?cdn=ystenlive#http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0#http://home.wwang.pw:35455/itv/1000000005000266003.m3u8?cdn=ystenlive#http://jf.jxx2023.work:40446/tsfile/live/1001_1.m3u8#https://stream1.freetv.fun/cb703e6e694023c63361a9fd5db877c3d6b00dd7e4e63c6e4d5ccf56f8b3a58b.m3u8#https://stream1.freetv.fun/nong-lin-wei-shi-27.m3u8#http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_NONGLIN#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8#http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226335/index.m3u8#https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8#http://112.46.85.60:808/hls/27/index.m3u8#http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$LR•IPV4『线路1』#http://120.76.248.139/live/bfgd/4200000122.m3u8$LR•IPV4『线路2』#http://112.46.85.60:8009/hls/27/index.m3u8$LR•IPV4『线路3』#http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$LR•IPV4『线路4』#http://120.192.226.35:8009/hls/27/index.m3u8$LR•IPV4『线路5』#http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』#http://jf.jxx2023.work:40446/tsfile/live/1001_1.m3u8$LR•IPV4『线路8』#http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_NONGLIN$LR•IPV4『线路9』#http://tvbox6.com/tv/bfgd.php?id=122$LR•IPV4『线路10』#https://stream1.freetv.fun/cb703e6e694023c63361a9fd5db877c3d6b00dd7e4e63c6e4d5ccf56f8b3a58b.m3u8$LR•IPV4『线路11』#https://stream1.freetv.fun/nong-lin-wei-shi-27.m3u8$LR•IPV4『线路12』#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?$LR•IPV4『线路13』#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8$LR•IPV4『线路14』#http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226335/index.m3u8$LR•IPV4『线路15』#https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8$LR•IPV4『线路16』
农林卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net:443/bltvhd/bltv1/chunklist.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/chunklistw1266569526.m3u#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8#https://tv.iill.top/4gtv/210#https://stream1.freetv.fun/ren-jian-wei-shi-8.m3u8#https://stream1.freetv.fun/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8#https://stream1.freetv.fun/ren-jian-wei-shi-2.m3u8#http://211.72.65.236:8506/.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8#http://58.57.40.22:9901/tsfile/live/1026_1.m3u8#http://123.132.233.194:352/tsfile/live/1003_1.m3u8#http://111.48.34.237/PLTV/88888888/224/3221230459/1.m3u8#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226526/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEtk94qghXphElKOQlUC-Yw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOpyxkKQ6N6FjQz-LrJwo0o%2CEND#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1685&tk=f6cc1e0a0e1a#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2735&tk=b53028476470#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9260&tk=e640d0a1bf70#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1522&tk=e503191f8e20#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9203&tk=f6cc1e0a0e1a#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4914&tk=b53028476470#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4531&tk=e640d0a1bf70#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0546&tk=e503191f8e20#http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8#http://39.134.64.87:6610/PLTV/88888888/224/3221225655/index.m3u8?IASHttpSessionId=
山西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
陕西农林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0313&tk=23a9aca1f79f
陕西卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
上海卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8$联通酒店
深圳卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8
四川|四川卫视,http://scgctvshow.sctv.com/scgc/sctv1deu5453w/1.m3u8
四川卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
卫视电影,http://211.72.65.236:8578/.m3u8
卫视西片,http://211.72.65.236:8583/.m3u8
卫视中文,http://211.72.65.236:8523/.m3u8
西藏藏语卫视,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8
西藏卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8#http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xzws/2500000/mnf.m3u8
香港环球卫视,rtmp://live.pyscripter.com/HKgstv_com/www_hkgstv_com?auth_key=6001723702257-0-0-1a56ccd327477eb45e7da54c8be2a6b5
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8#http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8#https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0#rtmp://zhibo.hkstv.tv/livestream/mutfysrq#http://anren.live/HK/BSJDUFpB.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$LR•IPV4『线路1』#http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路2』#http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•IPV4『线路3』#http://anren.live/HK/BSJDUFpB.m3u8$LR•IPV4『线路4』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$LR•IPV4『线路5』#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$LR•IPV4『线路6』#http://zhibo.hkstv.tv/livestream/mutfysrq.flv$LR•IPV4『线路7』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$LR•IPV4『线路8』#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$LR•IPV4『线路9』#https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$LR•IPV4『线路10』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路11』#http://148.135.93.213/live.php?id=香港卫视#http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv#https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8#https://stream1.freetv.fun/ae7eaf28d8610cdc1651ef6a1f7dbb24b49c5a87627d0d881330afaea37a1616.m3u8#https://stream1.freetv.fun/xiang-gang-wei-shi-7.m3u8#https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv#https://stream1.freetv.fun/xiang-gang-wei-shi-11.m3u8#https://stream1.freetv.fun/xiang-gang-wei-shi-13.m3u8#https://stream1.freetv.fun/xiang-gang-wei-shi-8.m3u8#http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/hkphoenix_twn/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$LR•IPV4『线路2』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0$LR•IPV4『线路3』#http://zhibo.hkstv.tv/livestream/mutfysrq.flv$LR•IPV4『线路4』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路5』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$LR•IPV4『线路6』#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$LR•IPV4『线路7』#http://anren.live/HK/BSJDUFpB.m3u8$LR•IPV4『线路8』#https://stream1.freetv.fun/xiang-gang-wei-shi-8.m3u8$LR•IPV4『线路9』#https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv$LR•IPV4『线路10』#https://stream1.freetv.fun/xiang-gang-wei-shi-7.m3u8$LR•IPV4『线路11』#https://stream1.freetv.fun/ae7eaf28d8610cdc1651ef6a1f7dbb24b49c5a87627d0d881330afaea37a1616.m3u8$LR•IPV4『线路12』#https://stream1.freetv.fun/xiang-gang-wei-shi-11.m3u8$LR•IPV4『线路13』#https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$LR•IPV4『线路14』#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$LR•IPV4『线路15』#https://stream1.freetv.fun/xiang-gang-wei-shi-13.m3u8$LR•IPV4『线路16』#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8$LR•IPV4『线路17』#http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•IPV4『线路18』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$LR•IPV4『线路19』#http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路20』#http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•IPV4『线路21』#http://anren.live/HK/BSJDUFpB.m3u8$LR•IPV4『线路22』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$LR•IPV4『线路23』#https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$LR•IPV4『线路24』#http://zhibo.hkstv.tv/livestream/mutfysrq.flv$LR•IPV4『线路25』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$LR•IPV4『线路26』#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$LR•IPV4『线路27』#https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$LR•IPV4『线路28』#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路29』
新疆卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8#http://140.249.29.151/liveplay-kk.rtxapp.com/live/program/live/xjws/1300000/mnf.m3u8
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV#rtmp://58.200.131.2:1935/livetv/startv#rtmp://ivi.bupt.edu.cn:1935/livetv/startv#http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0#http://114.105.187.77:9901/tsfile/live/0117_1.m3u8#http://114.105.187.47:9901/tsfile/live/0117_1.m3u8#https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8#https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv#http://211.67.191.23/hls/startv/index.m3u8#http://ali.hlspull.yximgs.com/live/facf94ac3441dc4e5f8e48d1eeb18045.flv#https://stream1.freetv.fun/xing-kong-wei-shi-7.ctv#https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40#https://stream1.freetv.fun/xing-kong-wei-shi-14.m3u8#https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8#https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8#http://65.108.74.147:49366/iptv.php?key=gat10&id=3#http://113.117.74.21:8081/hls/87/index.m3u8#http://113.117.74.22:8081/hls/87/index.m3u8#http://113.117.74.24:8081/hls/87/index.m3u8#http://quan2018.mycloudnas.com:51888/play/a016/index.m3u8
星空卫视国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8
亚洲卫视,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8#https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
延边卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
云南卫视 高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
